Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2007-06-25,4.369286060333252,55.86000061035156,61.79999923706055,95.56999969482422,80.69999694824219,10.550000190734863,27.030000686645508,82.94999694824219,34.060001373291016,,216.74000549316406,39.18000030517578,53.083614349365234,100.47801208496094,23.479999542236328,61.11000061035156,48.36000061035156,25.885000228881836,51.29999923706055,86.25,46.125953674316406,29.489999771118164,13.452500343322754,61.08000183105469,52.529998779296875,51.5,,38.742183685302734,44.25,47.81999969482422
2007-06-26,4.273213863372803,55.099998474121094,61.33000183105469,94.9800033569336,80.29000091552734,10.257499694824219,27.149999618530273,82.69999694824219,34.060001373291016,,214.1699981689453,39.150001525878906,53.39822769165039,100.6978988647461,23.3799991607666,61.650001525878906,48.599998474121094,25.975000381469727,51.75,86.08000183105469,46.8702278137207,29.520000457763672,13.454999923706055,61.189998626708984,52.91999816894531,51.790000915527344,,38.34075927734375,43.72999954223633,47.970001220703125
2007-06-27,4.353213787078857,55.5,61.529998779296875,94.6500015258789,79.51000213623047,10.979999542236328,27.270000457763672,83.88999938964844,34.27000045776367,,219.3300018310547,39.7599983215332,53.68423843383789,100.79350280761719,23.790000915527344,61.45000076293945,49.2400016784668,26.219999313354492,51.34000015258789,87.12999725341797,48.024810791015625,29.8700008392334,14.572500228881836,61.43000030517578,52.93000030517578,51.75,,38.20072555541992,44.06999969482422,48.459999084472656
2007-06-28,4.305714130401611,55.310001373291016,61.220001220703125,95.16000366210938,79.08999633789062,10.850000381469727,27.850000381469727,84.18000030517578,33.849998474121094,,218.9600067138672,39.52000045776367,53.750972747802734,101.29063415527344,23.920000076293945,61.5,48.959999084472656,26.315000534057617,50.849998474121094,86.8499984741211,48.167938232421875,29.829999923706055,14.572500228881836,61.36000061035156,53.40999984741211,52.099998474121094,,38.34075927734375,43.529998779296875,48.209999084472656
2007-06-29,4.3585710525512695,55.290000915527344,61.18000030517578,96.16000366210938,78.30000305175781,10.71500015258789,27.850000381469727,84.23999786376953,34.13999938964844,,216.75,39.349998474121094,53.655635833740234,100.62141418457031,23.739999771118164,61.619998931884766,48.45000076293945,26.155000686645508,50.7599983215332,86.79000091552734,47.51908493041992,29.469999313354492,14.572500228881836,61.189998626708984,53.5,51.13999938964844,,38.434112548828125,43.540000915527344,48.11000061035156
2007-07-02,4.330714225769043,55.2400016784668,61.790000915527344,96.7699966430664,80.44999694824219,10.817500114440918,27.889999389648438,85.1500015258789,34.52000045776367,,219.17999267578125,39.369998931884766,54.418331146240234,100.3919677734375,24.270000457763672,61.849998474121094,49.150001525878906,26.280000686645508,51.380001068115234,88.0,47.299617767333984,29.739999771118164,14.600000381469727,61.7400016784668,54.47999954223633,52.220001220703125,,38.81686782836914,43.709999084472656,48.33000183105469
2007-07-03,4.541786193847656,55.189998626708984,62.41999816894531,97.6500015258789,77.98999786376953,10.712499618530273,28.100000381469727,86.33000183105469,34.540000915527344,,224.5500030517578,39.20000076293945,54.532737731933594,101.8929214477539,24.59000015258789,61.95000076293945,49.34000015258789,26.450000762939453,51.400001525878906,87.94000244140625,47.54771041870117,30.020000457763672,14.744999885559082,61.790000915527344,55.0099983215332,52.13999938964844,,39.32098388671875,43.849998474121094,48.470001220703125
2007-07-05,4.7410712242126465,54.86000061035156,61.380001068115234,98.36000061035156,77.48999786376953,11.007499694824219,28.3700008392334,86.56999969482422,34.630001068115234,,221.32000732421875,39.83000183105469,55.63864517211914,103.29827880859375,24.600000381469727,62.279998779296875,48.790000915527344,26.334999084472656,51.209999084472656,87.76000213623047,47.538169860839844,29.989999771118164,14.837499618530273,61.66999816894531,54.41999816894531,52.45000076293945,,39.190284729003906,43.90999984741211,48.09000015258789
2007-07-06,4.724999904632568,54.81999969482422,61.5099983215332,98.87999725341797,78.80999755859375,11.170000076293945,28.469999313354492,87.68000030517578,34.4900016784668,,223.63999938964844,40.29999923706055,56.3250732421875,104.23518371582031,24.68000030517578,62.130001068115234,48.970001220703125,26.299999237060547,51.43000030517578,88.11000061035156,47.19465637207031,29.969999313354492,14.917499542236328,61.47999954223633,54.52000045776367,53.02000045776367,,38.78886032104492,44.40999984741211,48.38999938964844
2007-07-09,4.6546430587768555,54.54999923706055,62.439998626708984,99.9000015258789,79.83000183105469,11.112500190734863,28.450000762939453,89.5,34.459999084472656,,223.3000030517578,40.22999954223633,55.800716400146484,104.17781829833984,24.959999084472656,62.720001220703125,48.790000915527344,26.350000381469727,51.13999938964844,88.11000061035156,47.156490325927734,29.8700008392334,14.770000457763672,61.52000045776367,54.900001525878906,51.970001220703125,,39.22762680053711,44.689998626708984,48.5
2007-07-10,4.726786136627197,54.290000915527344,60.29999923706055,100.25,81.22000122070312,10.850000381469727,28.309999465942383,89.0,33.88999938964844,,217.0800018310547,40.25,55.12382507324219,103.85277557373047,24.969999313354492,62.20000076293945,47.5099983215332,26.049999237060547,50.34000015258789,87.22000122070312,46.431297302246094,29.329999923706055,14.612500190734863,61.029998779296875,53.150001525878906,51.54999923706055,,37.827308654785156,44.06999969482422,47.58000183105469
2007-07-11,4.728213787078857,55.130001068115234,60.279998779296875,100.12000274658203,82.16999816894531,10.829999923706055,28.760000228881836,90.75,33.97999954223633,,216.72000122070312,40.47999954223633,56.00092697143555,104.3021011352539,24.56999969482422,62.86000061035156,48.130001068115234,26.045000076293945,50.720001220703125,87.87999725341797,46.66030502319336,29.489999771118164,14.612500190734863,61.560001373291016,53.22999954223633,51.40999984741211,,38.08869934082031,44.15999984741211,47.68000030517578
2007-07-12,4.788214206695557,55.95000076293945,63.33000183105469,100.77999877929688,84.08999633789062,11.274999618530273,29.799999237060547,93.30000305175781,34.25,,220.2899932861328,40.939998626708984,57.62165451049805,104.47418975830078,26.0,63.36000061035156,49.529998779296875,26.315000534057617,51.650001525878906,89.93000030517578,48.44465637207031,30.06999969482422,14.864999771118164,62.93000030517578,54.0099983215332,53.09000015258789,,38.67683410644531,45.099998474121094,48.83000183105469
2007-07-13,4.918929100036621,56.93000030517578,62.83000183105469,101.87999725341797,85.12999725341797,11.135000228881836,29.889999389648438,93.33000183105469,34.369998931884766,,222.17999267578125,40.869998931884766,57.33564376831055,103.82408905029297,25.969999313354492,63.43000030517578,50.04999923706055,26.55500030517578,51.90999984741211,90.22000122070312,48.520992279052734,29.81999969482422,14.7524995803833,62.65999984741211,53.58000183105469,52.97999954223633,,38.98490524291992,45.20000076293945,49.150001525878906
2007-07-16,4.932143211364746,56.029998779296875,61.880001068115234,102.06999969482422,85.9000015258789,11.037500381469727,29.889999389648438,92.12000274658203,34.470001220703125,,220.39999389648438,40.58000183105469,57.774192810058594,104.83747863769531,25.950000762939453,63.79999923706055,49.83000183105469,26.924999237060547,52.099998474121094,90.87000274658203,48.50190734863281,30.030000686645508,14.694999694824219,63.150001525878906,53.40999984741211,52.95000076293945,,39.918453216552734,44.959999084472656,48.939998626708984
2007-07-17,4.961071014404297,55.59000015258789,64.73999786376953,102.05000305175781,86.47000122070312,11.005000114440918,29.729999542236328,91.0999984741211,34.68000030517578,,219.39999389648438,40.150001525878906,58.00300216674805,105.8986587524414,26.329999923706055,62.7400016784668,49.91999816894531,26.584999084472656,52.15999984741211,91.08000183105469,47.96755599975586,30.780000686645508,14.862500190734863,62.68000030517578,53.0,53.0,,39.45167922973633,44.529998779296875,48.349998474121094
2007-07-18,4.932857036590576,55.79999923706055,65.05000305175781,101.81999969482422,86.2300033569336,10.819999694824219,29.440000534057617,93.08000183105469,34.599998474121094,,214.99000549316406,40.040000915527344,57.71699142456055,106.19503021240234,25.059999465942383,62.20000076293945,48.880001068115234,26.71500015258789,52.20000076293945,91.4800033569336,47.652671813964844,30.920000076293945,14.920000076293945,62.59000015258789,52.88999938964844,53.58000183105469,,39.18095016479492,44.79999923706055,48.040000915527344
2007-07-19,5.0,55.56999969482422,65.55000305175781,102.4800033569336,86.9800033569336,10.977499961853027,29.940000534057617,93.0,34.470001220703125,,211.69000244140625,39.70000076293945,58.136474609375,110.76481628417969,25.260000228881836,62.38999938964844,48.619998931884766,26.850000381469727,52.66999816894531,91.16999816894531,47.08015441894531,31.510000228881836,14.957500457763672,62.790000915527344,53.40999984741211,51.88999938964844,,39.45167922973633,45.16999816894531,48.790000915527344
2007-07-20,5.1339287757873535,56.18000030517578,64.51000213623047,103.86000061035156,83.19999694824219,10.862500190734863,29.59000015258789,92.12000274658203,34.34000015258789,,205.94000244140625,39.38999938964844,58.11740493774414,109.76099395751953,24.549999237060547,61.790000915527344,47.560001373291016,26.604999542236328,52.09000015258789,90.20999908447266,46.774810791015625,31.15999984741211,14.630000114440918,62.150001525878906,51.72999954223633,51.31999969482422,,39.4703483581543,45.4900016784668,48.060001373291016
2007-07-23,5.132143020629883,56.79999923706055,64.66000366210938,104.04000091552734,82.0,11.162500381469727,30.260000228881836,92.56999969482422,35.029998779296875,,205.0399932861328,38.959999084472656,58.584556579589844,111.26194763183594,24.719999313354492,62.0,47.150001525878906,26.81999969482422,52.5,90.87000274658203,49.933204650878906,31.190000534057617,14.850000381469727,63.34000015258789,52.18000030517578,51.16999816894531,,39.94645690917969,45.650001525878906,48.11000061035156
2007-07-24,4.817500114440918,56.439998626708984,61.16999816894531,103.80000305175781,81.66000366210938,10.845000267028809,29.760000228881836,89.8499984741211,34.75,,198.14999389648438,37.95000076293945,57.8504638671875,111.06118774414062,24.530000686645508,61.470001220703125,45.34000015258789,26.610000610351562,51.54999923706055,89.69000244140625,49.35114669799805,30.799999237060547,14.587499618530273,62.959999084472656,50.279998779296875,51.0,,40.24519348144531,45.08000183105469,48.02000045776367
2007-07-25,4.9021430015563965,57.15999984741211,61.72999954223633,107.2300033569336,80.5,10.882499694824219,29.90999984741211,91.05000305175781,34.93000030517578,,203.16000366210938,38.040000915527344,58.0411376953125,112.90631103515625,24.5,61.529998779296875,45.27000045776367,27.024999618530273,50.959999084472656,89.62000274658203,50.935115814208984,30.709999084472656,14.457500457763672,62.97999954223633,51.34000015258789,51.209999084472656,,40.34788131713867,45.619998931884766,47.869998931884766
2007-07-26,5.214285850524902,56.15999984741211,60.2599983215332,103.69999694824219,78.29000091552734,10.492500305175781,29.670000076293945,87.45999908447266,34.08000183105469,,195.1199951171875,37.29999923706055,56.64921569824219,111.40535736083984,24.0,60.959999084472656,44.08000183105469,26.489999771118164,49.5,90.05000305175781,49.58969497680664,29.979999542236328,14.225000381469727,62.560001373291016,51.25,50.209999084472656,,39.582374572753906,45.20000076293945,46.81999969482422
2007-07-27,5.137499809265137,55.619998931884766,58.54999923706055,103.70999908447266,76.0199966430664,10.22249984741211,28.969999313354492,85.19999694824219,33.7400016784668,,192.64999389648438,36.75,55.87698745727539,110.53536987304688,23.540000915527344,59.77000045776367,44.22999954223633,26.139999389648438,48.7599983215332,90.05000305175781,47.82442855834961,29.389999389648438,13.859999656677246,62.81999969482422,50.650001525878906,49.130001068115234,,39.20895767211914,44.54999923706055,45.939998626708984
2007-07-30,5.0510711669921875,56.189998626708984,60.13999938964844,105.54000091552734,77.04000091552734,10.125,29.489999771118164,86.43000030517578,34.0099983215332,,195.74000549316406,37.810001373291016,56.66828536987305,109.48374938964844,23.850000381469727,60.06999969482422,44.75,26.19499969482422,48.38999938964844,90.18000030517578,47.82442855834961,29.399999618530273,14.210000038146973,63.27000045776367,51.83000183105469,48.939998626708984,,38.75151824951172,44.83000183105469,46.209999084472656
2007-07-31,4.705714225769043,53.7400016784668,58.540000915527344,103.43000030517578,78.80000305175781,9.71500015258789,28.90999984741211,85.26000213623047,33.0,,188.33999633789062,37.16999816894531,54.82828140258789,105.783935546875,23.6200008392334,60.5,44.0099983215332,26.05500030517578,47.869998931884766,88.91999816894531,47.375953674316406,28.989999771118164,14.112500190734863,61.86000061035156,50.779998779296875,48.43000030517578,,39.78775405883789,44.18000030517578,45.95000076293945
2007-08-01,4.8214287757873535,52.09000015258789,59.630001068115234,104.52999877929688,80.12999725341797,10.03499984741211,29.770000457763672,85.16999816894531,33.83000183105469,,189.0,37.77000045776367,54.485069274902344,107.11280822753906,23.799999237060547,60.959999084472656,44.380001068115234,26.635000228881836,48.27000045776367,89.06999969482422,48.683204650878906,29.299999237060547,14.225000381469727,63.15999984741211,51.66999816894531,47.9900016784668,,40.366554260253906,44.72999954223633,46.220001220703125
2007-08-02,4.874642848968506,51.439998626708984,60.90999984741211,105.93000030517578,80.66999816894531,10.449999809265137,30.1299991607666,83.88999938964844,34.36000061035156,,187.4600067138672,37.81999969482422,56.296470642089844,108.25048065185547,24.299999237060547,61.029998779296875,44.59000015258789,26.829999923706055,48.9900016784668,89.12000274658203,49.274810791015625,29.520000457763672,14.237500190734863,63.29999923706055,51.70000076293945,48.36000061035156,,40.26386260986328,44.810001373291016,46.72999954223633
2007-08-03,4.708929061889648,50.900001525878906,57.4900016784668,104.23999786376953,78.95999908447266,9.984999656677246,29.459999084472656,81.0199966430664,33.900001525878906,,179.67999267578125,36.189998626708984,55.467037200927734,106.96940612792969,23.90999984741211,60.54999923706055,43.650001525878906,26.639999389648438,48.52000045776367,87.55999755859375,47.98664093017578,28.959999084472656,14.125,62.880001068115234,48.91999816894531,47.5,,39.909114837646484,44.09000015258789,45.52000045776367
2007-08-06,4.830357074737549,51.77000045776367,60.22999954223633,104.33999633789062,81.0,10.112500190734863,29.5,82.0199966430664,34.29999923706055,,187.7899932861328,36.88999938964844,56.201133728027344,108.88145446777344,24.1299991607666,62.29999923706055,45.11000061035156,27.114999771118164,49.459999084472656,87.7699966430664,48.99809265136719,29.540000915527344,14.367500305175781,65.0,50.529998779296875,48.5,,40.53459167480469,45.150001525878906,47.02000045776367
2007-08-07,4.822500228881836,51.38999938964844,60.43000030517578,103.22000122070312,80.44000244140625,10.329999923706055,29.690000534057617,83.18000030517578,34.54999923706055,,191.25,36.400001525878906,56.12486267089844,108.53728485107422,24.1299991607666,62.08000183105469,45.34000015258789,27.229999542236328,49.72999954223633,88.02999877929688,49.26526641845703,29.549999237060547,14.515000343322754,65.2300033569336,51.11000061035156,47.9900016784668,,40.24519348144531,45.5,47.060001373291016
2007-08-08,4.786070823669434,52.0,62.959999084472656,102.72000122070312,80.9000015258789,11.1875,31.68000030517578,84.33000183105469,34.290000915527344,,193.3000030517578,37.79999923706055,55.057090759277344,108.011474609375,24.68000030517578,62.4900016784668,46.5099983215332,27.93000030517578,50.290000915527344,88.1500015258789,49.961830139160156,30.0,14.15250015258789,65.16000366210938,51.33000183105469,47.56999969482422,,40.31987762451172,46.33000183105469,48.41999816894531
2007-08-09,4.5139288902282715,50.9900016784668,60.650001525878906,98.30000305175781,78.4800033569336,10.942500114440918,31.399999618530273,81.11000061035156,33.0,,182.25,35.790000915527344,54.132320404052734,105.86042022705078,23.920000076293945,60.83000183105469,44.16999816894531,27.924999237060547,49.93000030517578,86.86000061035156,49.08396911621094,29.299999237060547,13.475000381469727,64.97000122070312,48.380001068115234,46.33000183105469,,39.134273529052734,47.13999938964844,46.45000076293945
2007-08-10,4.464285850524902,50.08000183105469,60.779998779296875,98.44000244140625,77.55000305175781,11.170000076293945,31.389999389648438,83.41999816894531,33.15999984741211,,180.5,35.91999816894531,53.39822769165039,107.6864242553711,23.979999542236328,61.150001525878906,44.25,27.489999771118164,49.40999984741211,85.97000122070312,48.549617767333984,28.709999084472656,13.944999694824219,65.38999938964844,50.630001068115234,47.47999954223633,,38.58348083496094,46.41999816894531,46.06999969482422
2007-08-13,4.563929080963135,51.2599983215332,59.45000076293945,100.05000305175781,77.9000015258789,10.914999961853027,30.829999923706055,82.44999694824219,33.2400016784668,,177.5,35.2400016784668,53.85584259033203,107.75334930419922,24.020000457763672,61.45000076293945,43.83000183105469,27.260000228881836,48.709999084472656,86.25,48.2442741394043,28.6299991607666,14.037500381469727,64.27999877929688,50.70000076293945,49.040000915527344,,38.8822135925293,45.63999938964844,46.16999816894531
2007-08-14,4.429643154144287,51.31999969482422,57.29999923706055,97.62999725341797,76.7699966430664,11.225000381469727,30.260000228881836,82.44999694824219,32.36000061035156,,169.75,33.52000045776367,53.74143981933594,107.12236785888672,23.799999237060547,61.130001068115234,43.29999923706055,27.06999969482422,48.0,85.76000213623047,47.643131256103516,28.270000457763672,13.664999961853027,63.720001220703125,50.11000061035156,48.47999954223633,,38.238067626953125,45.22999954223633,43.81999969482422
2007-08-15,4.2821431159973145,50.59000015258789,56.7400016784668,95.51000213623047,74.94999694824219,10.699999809265137,29.920000076293945,80.76000213623047,31.709999084472656,,164.89999389648438,33.36000061035156,52.16838073730469,106.33843231201172,23.219999313354492,61.29999923706055,43.0,26.915000915527344,47.560001373291016,85.05999755859375,47.5,28.100000381469727,13.392499923706055,63.47999954223633,50.130001068115234,49.119998931884766,,37.80863571166992,44.61000061035156,43.279998779296875
2007-08-16,4.180356979370117,49.40999984741211,58.16999816894531,92.73999786376953,73.0,10.3125,29.299999237060547,81.38999938964844,32.58000183105469,,169.85000610351562,32.81999969482422,51.59635925292969,104.86615753173828,23.100000381469727,61.630001068115234,45.470001220703125,26.790000915527344,48.06999969482422,85.4000015258789,47.19465637207031,27.809999465942383,13.297499656677246,64.02999877929688,52.70000076293945,48.86000061035156,,37.55657958984375,45.119998931884766,43.5
2007-08-17,4.359285831451416,50.08000183105469,58.88999938964844,95.93000030517578,72.63999938964844,10.005000114440918,29.989999771118164,84.36000061035156,32.68000030517578,,175.0,33.310001373291016,51.92050552368164,106.02294158935547,23.700000762939453,62.02000045776367,47.0099983215332,27.225000381469727,47.56999969482422,87.83000183105469,47.347328186035156,28.25,13.617500305175781,65.3499984741211,52.93000030517578,49.79999923706055,,38.08869934082031,45.66999816894531,43.4900016784668
2007-08-20,4.364999771118164,49.790000915527344,58.68000030517578,97.20999908447266,74.05000305175781,9.920000076293945,29.760000228881836,84.88999938964844,32.90999984741211,,172.75999450683594,33.790000915527344,53.21708679199219,104.41682434082031,24.110000610351562,61.83000183105469,46.4900016784668,27.260000228881836,48.290000915527344,88.2699966430664,47.69084167480469,28.260000228881836,13.595000267028809,65.01000213623047,52.29999923706055,49.54999923706055,,38.37810134887695,44.959999084472656,43.59000015258789
2007-08-21,4.556070804595947,49.2400016784668,59.13999938964844,96.94999694824219,74.27999877929688,9.899999618530273,30.100000381469727,84.30000305175781,33.290000915527344,,175.47999572753906,34.29999923706055,52.45439147949219,104.24474334716797,23.889999389648438,61.66999816894531,46.20000076293945,27.014999389648438,48.470001220703125,88.45999908447266,47.49045944213867,28.06999969482422,13.529999732971191,64.45999908447266,51.790000915527344,49.560001373291016,,38.938228607177734,45.02000045776367,43.70000076293945
2007-08-22,4.732500076293945,49.29999923706055,60.130001068115234,97.98999786376953,75.30000305175781,9.922499656677246,30.260000228881836,85.38999938964844,33.56999969482422,,177.88999938964844,34.77000045776367,53.21708679199219,105.16252136230469,24.149999618530273,62.0099983215332,46.0,26.975000381469727,49.36000061035156,89.06999969482422,48.053436279296875,28.219999313354492,13.547499656677246,64.73999786376953,52.61000061035156,48.650001525878906,,39.040916442871094,45.02000045776367,43.75
2007-08-23,4.681070804595947,50.25,60.029998779296875,96.73999786376953,75.16999816894531,9.857500076293945,30.270000457763672,85.4800033569336,33.15999984741211,,177.5,34.02000045776367,53.26475524902344,106.54875946044922,24.229999542236328,62.11000061035156,45.66999816894531,26.989999771118164,49.849998474121094,88.75,48.1870231628418,28.299999237060547,13.507499694824219,65.04000091552734,51.630001068115234,48.619998931884766,,39.3489875793457,44.810001373291016,43.16999816894531
2007-08-24,4.8321428298950195,50.27000045776367,60.88999938964844,98.47000122070312,76.31999969482422,10.357500076293945,30.729999542236328,87.22000122070312,33.869998931884766,,179.72999572753906,34.68000030517578,53.19801712036133,108.26004028320312,24.790000915527344,61.880001068115234,45.95000076293945,27.0,50.119998931884766,89.1500015258789,48.492366790771484,28.809999465942383,13.529999732971191,65.93000030517578,52.5099983215332,49.61000061035156,,39.806427001953125,45.099998474121094,43.7400016784668
2007-08-27,4.723214149475098,49.91999816894531,59.959999084472656,98.54000091552734,76.0,10.135000228881836,31.100000381469727,87.0,33.84000015258789,,177.9499969482422,35.25,54.246726989746094,108.45124053955078,24.450000762939453,61.599998474121094,44.90999984741211,27.0049991607666,49.470001220703125,88.69999694824219,47.82442855834961,28.489999771118164,13.470000267028809,65.2300033569336,51.15999984741211,49.189998626708984,,39.75975036621094,44.38999938964844,43.81999969482422
2007-08-28,4.529285907745361,49.0099983215332,57.349998474121094,95.6500015258789,74.16000366210938,9.920000076293945,30.40999984741211,84.30000305175781,33.20000076293945,,170.9499969482422,35.04999923706055,52.99781036376953,107.07456970214844,23.959999084472656,61.25,43.599998474121094,26.6299991607666,48.63999938964844,87.62000274658203,46.95610809326172,27.93000030517578,13.382499694824219,64.69999694824219,49.97999954223633,48.630001068115234,,38.7608528137207,43.599998474121094,43.400001525878906
2007-08-29,4.788570880889893,50.189998626708984,58.13999938964844,96.9000015258789,75.04000091552734,10.132499694824219,31.0,86.69999694824219,33.88999938964844,,173.72000122070312,36.54999923706055,54.342063903808594,109.53154754638672,25.09000015258789,61.86000061035156,44.130001068115234,26.7549991607666,49.189998626708984,88.76000213623047,47.63358688354492,28.59000015258789,13.864999771118164,65.12000274658203,52.040000915527344,48.689998626708984,,39.42367172241211,44.84000015258789,44.189998626708984
2007-08-30,4.8660712242126465,50.08000183105469,57.720001220703125,96.8499984741211,74.66000366210938,9.932499885559082,31.43000030517578,87.19000244140625,33.470001220703125,,171.3800048828125,37.040000915527344,53.6651725769043,110.2963638305664,25.280000686645508,61.599998474121094,43.970001220703125,26.700000762939453,48.83000183105469,89.36000061035156,47.385494232177734,28.450000762939453,13.9399995803833,65.01000213623047,50.290000915527344,49.04999923706055,,39.14360809326172,44.619998931884766,43.31999969482422
2007-08-31,4.945713996887207,50.11000061035156,58.619998931884766,96.69999694824219,75.7699966430664,10.107500076293945,31.920000076293945,87.76000213623047,33.599998474121094,,176.00999450683594,38.310001373291016,53.531700134277344,111.55831909179688,25.75,61.790000915527344,44.52000045776367,26.889999389648438,49.25,90.98999786376953,47.872135162353516,28.729999542236328,14.085000038146973,65.30999755859375,50.540000915527344,50.0099983215332,,39.09693145751953,45.06999969482422,43.630001068115234
2007-09-04,5.148571014404297,51.34000015258789,60.77000045776367,95.91999816894531,76.8499984741211,10.192500114440918,32.31999969482422,88.7300033569336,34.130001068115234,,180.8000030517578,36.36000061035156,53.73190689086914,112.99235534667969,26.18000030517578,61.97999954223633,45.29999923706055,27.184999465942383,49.65999984741211,91.1500015258789,47.74809265136719,28.809999465942383,14.104999542236328,65.44999694824219,50.970001220703125,50.189998626708984,,39.83443069458008,45.43000030517578,43.29999923706055
2007-09-05,4.884285926818848,52.31999969482422,59.31999969482422,95.83999633789062,75.54000091552734,10.239999771118164,32.220001220703125,88.36000061035156,34.040000915527344,,177.80999755859375,36.5099983215332,52.66413116455078,112.69598388671875,25.989999771118164,61.650001525878906,44.16999816894531,26.844999313354492,49.2400016784668,89.91999816894531,47.13740539550781,28.479999542236328,13.867500305175781,65.45999908447266,50.59000015258789,49.290000915527344,,39.16227722167969,45.13999938964844,42.45000076293945
2007-09-06,4.821785926818848,52.0099983215332,59.400001525878906,96.19999694824219,75.75,10.65999984741211,31.84000015258789,88.93000030517578,34.40999984741211,,179.17999267578125,35.220001220703125,54.01791763305664,112.44741821289062,26.149999618530273,61.65999984741211,44.209999084472656,27.329999923706055,49.7599983215332,90.62999725341797,48.15839767456055,28.90999984741211,13.949999809265137,66.11000061035156,50.65999984741211,49.599998474121094,,39.45167922973633,45.08000183105469,42.7599983215332
2007-09-07,4.706070899963379,50.900001525878906,57.75,94.83999633789062,73.44000244140625,10.802499771118164,31.520000457763672,87.6500015258789,33.59000015258789,,178.97999572753906,34.209999084472656,52.15884780883789,110.46845245361328,25.469999313354492,61.68000030517578,43.52000045776367,27.295000076293945,49.2400016784668,88.91999816894531,47.299617767333984,28.440000534057617,13.675000190734863,65.47000122070312,49.849998474121094,49.189998626708984,,38.59281539916992,44.150001525878906,42.38999938964844
2007-09-10,4.882500171661377,51.040000915527344,58.709999084472656,95.33000183105469,73.73999786376953,11.029999732971191,31.739999771118164,87.05000305175781,33.560001373291016,,183.61000061035156,33.810001373291016,52.49252700805664,110.70745849609375,25.350000381469727,61.84000015258789,43.93000030517578,27.28499984741211,50.150001525878906,87.81999969482422,47.52862548828125,28.479999542236328,13.787500381469727,65.9000015258789,49.720001220703125,49.119998931884766,,38.50879669189453,44.04999923706055,42.27000045776367
2007-09-11,4.838929176330566,53.880001068115234,59.369998931884766,97.44000244140625,73.88999938964844,11.482500076293945,32.15999984741211,88.58999633789062,33.4900016784668,,183.5,34.869998931884766,53.59843444824219,112.18929290771484,25.65999984741211,62.04999923706055,44.540000915527344,27.829999923706055,51.7599983215332,88.23999786376953,47.66221237182617,28.93000030517578,13.882499694824219,66.98999786376953,50.290000915527344,49.56999969482422,,39.08759689331055,44.849998474121094,42.939998626708984
2007-09-12,4.887499809265137,55.63999938964844,59.47999954223633,98.31999969482422,72.7699966430664,11.484999656677246,31.780000686645508,89.19000244140625,33.720001220703125,,182.52999877929688,35.09000015258789,53.36009216308594,110.8986587524414,25.459999084472656,62.5099983215332,44.470001220703125,27.920000076293945,51.20000076293945,89.08000183105469,47.39503860473633,28.93000030517578,14.020000457763672,67.30999755859375,50.209999084472656,49.470001220703125,,39.08759689331055,45.029998779296875,42.709999084472656
2007-09-13,4.900000095367432,57.119998931884766,60.599998474121094,98.94999694824219,72.98999786376953,11.609999656677246,31.510000228881836,90.08999633789062,33.52000045776367,,188.47000122070312,35.61000061035156,53.674705505371094,110.85086059570312,25.350000381469727,63.11000061035156,45.599998474121094,27.934999465942383,54.29999923706055,89.08999633789062,47.57633590698242,29.15999984741211,14.220000267028809,67.45999908447266,50.310001373291016,49.54999923706055,,39.778419494628906,45.41999816894531,43.060001373291016
2007-09-14,4.957499980926514,56.31999969482422,58.939998626708984,99.3499984741211,73.16000366210938,11.595000267028809,31.559999465942383,90.6500015258789,33.560001373291016,,190.58999633789062,35.68000030517578,53.80817413330078,110.06692504882812,24.93000030517578,63.20000076293945,45.540000915527344,28.200000762939453,55.45000076293945,89.0199966430664,47.270992279052734,29.040000915527344,14.307499885559082,67.80999755859375,49.689998626708984,49.90999984741211,,39.694400787353516,45.279998779296875,43.31999969482422
2007-09-17,4.943213939666748,55.459999084472656,58.20000076293945,98.63999938964844,73.69000244140625,11.432499885559082,31.5,90.93000030517578,33.380001068115234,,187.61000061035156,35.380001068115234,53.71283721923828,109.48374938964844,24.850000381469727,62.939998626708984,45.290000915527344,27.639999389648438,54.63999938964844,88.93000030517578,47.14694595336914,28.729999542236328,14.077500343322754,67.94999694824219,49.5,49.95000076293945,,39.75975036621094,45.09000015258789,43.31999969482422
2007-09-18,5.0328569412231445,56.0099983215332,60.79999923706055,98.47000122070312,77.45999908447266,11.484999656677246,32.040000915527344,93.33999633789062,34.58000183105469,,200.5,36.36000061035156,54.609004974365234,111.5009536743164,25.40999984741211,63.83000183105469,47.81999969482422,28.204999923706055,55.02000045776367,91.66000366210938,48.25381851196289,28.93000030517578,14.697500228881836,68.68000030517578,51.81999969482422,50.099998474121094,,40.43190383911133,46.20000076293945,44.439998626708984
